customer_id,name,email,phone_number,address,interaction_id,date_time,issue_category,issue_description,agent_id
080aadfb-e7c9-4b26-9141-25c63a9bedd4,Stephen Adams,sanchezangela@example.org,896-971-8325x8238,"420 Sarah Orchard Suite 946, Meganborough, OR 67390",a58e83dd-548c-4d84-b40d-e04941476506,2024-06-26T05:44:57.792-04:00,Feedback,Customer wants to provide feedback on their experience.,29
080aadfb-e7c9-4b26-9141-25c63a9bedd4,Stephen Adams,sanchezangela@example.org,896-971-8325x8238,"420 Sarah Orchard Suite 946, Meganborough, OR 67390",da296905-ee22-470b-9ee9-32603002d831,2024-10-18T21:40:23.807-04:00,Billing,Customer has a billing question regarding recent invoice.,30
7c441fe7-ab42-40a7-874a-493b3ceddf2d,Pamela Medina,ryanpatricia@example.net,515.969.5620x175,"5319 Stokes Forges, South Tammy, AZ 37300",5128b9b1-f8ed-40ca-a015-6a7212e153a6,2025-01-19T00:13:22.287-05:00,Account Management,Customer wants to update account information.,29
7c441fe7-ab42-40a7-874a-493b3ceddf2d,Pamela Medina,ryanpatricia@example.net,515.969.5620x175,"5319 Stokes Forges, South Tammy, AZ 37300",bf31c29f-82bb-4d84-b8d5-101f423cad9d,2024-12-03T21:17:37.165-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,38
7c441fe7-ab42-40a7-874a-493b3ceddf2d,Pamela Medina,ryanpatricia@example.net,515.969.5620x175,"5319 Stokes Forges, South Tammy, AZ 37300",330ccff5-88a5-4a0d-89a8-5dc50131ff3b,2025-02-20T06:25:08.390-05:00,Account Management,Customer wants to update account information.,1
7c441fe7-ab42-40a7-874a-493b3ceddf2d,Pamela Medina,ryanpatricia@example.net,515.969.5620x175,"5319 Stokes Forges, South Tammy, AZ 37300",df6c0d60-3df7-4a69-bc45-144a3c1fdff0,2024-09-03T07:07:00.299-04:00,Product Inquiry,Customer has questions about product features.,15
b92da22b-21df-406f-8a0b-3c3336d8393a,Michael Obrien Jr.,rrodriguez@example.net,672.583.9992x19212,"08948 Smith Meadow Apt. 566, Davidhaven, NH 65456",34f541c0-c8c5-4b2a-b490-adeb57d337d3,2024-12-04T17:36:16.109-05:00,Feedback,Customer wants to provide feedback on their experience.,23
b92da22b-21df-406f-8a0b-3c3336d8393a,Michael Obrien Jr.,rrodriguez@example.net,672.583.9992x19212,"08948 Smith Meadow Apt. 566, Davidhaven, NH 65456",3948fe22-022a-4dda-8d05-79e299e4704c,2024-08-27T13:01:51.526-04:00,Billing,Customer has a billing question regarding recent invoice.,20
b92da22b-21df-406f-8a0b-3c3336d8393a,Michael Obrien Jr.,rrodriguez@example.net,672.583.9992x19212,"08948 Smith Meadow Apt. 566, Davidhaven, NH 65456",726a030d-bc8c-4a8f-8655-a5977ccc63de,2025-04-17T07:56:29.334-04:00,Billing,Customer has a billing question regarding recent invoice.,25
b92da22b-21df-406f-8a0b-3c3336d8393a,Michael Obrien Jr.,rrodriguez@example.net,672.583.9992x19212,"08948 Smith Meadow Apt. 566, Davidhaven, NH 65456",287e4086-a854-427e-9667-3e4981338bdc,2024-12-09T09:40:49.402-05:00,Feedback,Customer wants to provide feedback on their experience.,39
7914c120-c8dc-419f-be35-11287900f7f9,Pamela Garrett,millerbruce@example.org,(251)620-7049x6110,"96399 Shawn Mountain Suite 991, Debratown, NH 68293",963a4333-e582-45dc-b5f1-c654ae7cfd14,2025-04-07T05:55:34.049-04:00,Product Inquiry,Customer has questions about product features.,31
1825bc54-30be-445f-a835-14f2ceb81f9d,Corey Garcia,watkinsmary@example.net,(584)456-7972,"49685 Silva Plains, East Terrance, PA 45445",d46b7756-b9e4-49ef-88d4-95a48cb21aa2,2024-12-18T14:41:41.693-05:00,Product Inquiry,Customer has questions about product features.,38
5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,Wesley Holmes,brianhunter@example.net,9659333153,"959 Barnes Estates Apt. 707, North Danielle, UT 30683",14e4180c-fe99-46a3-a2db-c8503c5bf3a7,2024-10-12T08:01:53.258-04:00,Billing,Customer has a billing question regarding recent invoice.,2
5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,Wesley Holmes,brianhunter@example.net,9659333153,"959 Barnes Estates Apt. 707, North Danielle, UT 30683",fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,2024-12-02T09:35:28.864-05:00,Feedback,Customer wants to provide feedback on their experience.,32
a748dbcf-ac61-4e63-8dde-29a6baa4b71a,Alisha Byrd,hpena@example.com,847.335.5289,"38655 Rowland Gardens, Port Christinaborough, PR 70685",bd5609c4-a446-4663-b93b-17fbf76d15fd,2024-11-24T14:04:48.282-05:00,Account Management,Customer wants to update account information.,11
a748dbcf-ac61-4e63-8dde-29a6baa4b71a,Alisha Byrd,hpena@example.com,847.335.5289,"38655 Rowland Gardens, Port Christinaborough, PR 70685",7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,2024-06-11T05:25:04.758-04:00,Billing,Customer has a billing question regarding recent invoice.,4
0f844fef-1931-49ee-a56c-0941fbf24050,Charles Wright,monique89@example.com,717.991.2868,"5877 Adams Locks, East Jeffreyborough, NV 31222",7c966b55-2f8d-4ded-ac4c-450b623ad0fc,2025-01-16T12:17:30.546-05:00,Account Management,Customer wants to update account information.,45
ccf3a171-56dc-4907-ba6c-34ab6712303a,Eric Oneal,selenabrooks@example.net,221-947-8539,"7766 Ballard Island Suite 602, Hallland, MI 11303",97fe56c5-4c9a-4f24-97b4-c294bd44089d,2024-09-29T06:12:21.226-04:00,Billing,Customer has a billing question regarding recent invoice.,33
ccf3a171-56dc-4907-ba6c-34ab6712303a,Eric Oneal,selenabrooks@example.net,221-947-8539,"7766 Ballard Island Suite 602, Hallland, MI 11303",9dd43675-ef14-4064-aab0-7015a3422e50,2025-04-25T18:35:49.690-04:00,Product Inquiry,Customer has questions about product features.,43
310c0c00-3fa7-4104-9bf9-0e27dc96925e,Jonathan Payne,hartmansara@example.org,615-608-3535,"92840 Campbell Key Suite 690, Valdezberg, VI 52602",2cd58759-e95d-4761-bc36-dc59e134edfc,2025-01-13T00:56:33.182-05:00,Product Inquiry,Customer has questions about product features.,28
766ecb15-474e-4c19-aef9-12766c006f61,Latoya Johnson,ericcisneros@example.com,001-899-596-6361,"741 Damon Plaza Apt. 097, East Jamesfurt, LA 27487",23ff23d3-fb4f-488a-af4d-d219186b2880,2024-11-19T18:53:05.938-05:00,Feedback,Customer wants to provide feedback on their experience.,16
766ecb15-474e-4c19-aef9-12766c006f61,Latoya Johnson,ericcisneros@example.com,001-899-596-6361,"741 Damon Plaza Apt. 097, East Jamesfurt, LA 27487",8b31f4d8-e073-41d0-9929-afeb48842a14,2024-10-24T15:44:09.177-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,13
134c6c92-ec5b-427c-9fde-4fbf3ff350bf,Matthew Jones,woodalex@example.com,(862)912-8671x63234,"387 Harris Divide Suite 169, New Mark, OK 64851",b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,2024-09-13T23:18:16.570-04:00,Account Management,Customer wants to update account information.,12
db20a56e-dc81-4fe7-8eda-8bbb71710434,Kenneth Mclaughlin,debbie75@example.net,001-446-392-6329x676,"24841 Regina Loop, West Charlesville, NY 43232",b0c07fcc-96ad-44df-adf7-5924c5b8386b,2024-11-28T04:35:59.547-05:00,Billing,Customer has a billing question regarding recent invoice.,23
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,Christopher Clark,murraycharles@example.net,+1-976-956-3600x41257,"727 Skinner Extension, New Craigport, DE 70579",c4f9eccd-7630-48a7-b0ca-fdd8fc043f08,2024-09-09T06:34:49.181-04:00,Feedback,Customer wants to provide feedback on their experience.,25
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,Christopher Clark,murraycharles@example.net,+1-976-956-3600x41257,"727 Skinner Extension, New Craigport, DE 70579",40ef3935-5f90-4ed6-bb25-664d630aa767,2025-02-26T08:26:05.388-05:00,Feedback,Customer wants to provide feedback on their experience.,23
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,Christopher Clark,murraycharles@example.net,+1-976-956-3600x41257,"727 Skinner Extension, New Craigport, DE 70579",58321ee4-8471-44b0-ae1b-9f697740d831,2024-07-13T05:35:14.430-04:00,Account Management,Customer wants to update account information.,50
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,Christopher Clark,murraycharles@example.net,+1-976-956-3600x41257,"727 Skinner Extension, New Craigport, DE 70579",905881df-ee9b-43e1-9d27-c09a5d71a898,2024-08-08T08:02:10.389-04:00,Product Inquiry,Customer has questions about product features.,35
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,Christopher Clark,murraycharles@example.net,+1-976-956-3600x41257,"727 Skinner Extension, New Craigport, DE 70579",35ba9357-3ca8-4f31-8fd7-f3b9c68fcba5,2025-03-18T12:03:44.609-04:00,Billing,Customer has a billing question regarding recent invoice.,38
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,Christopher Clark,murraycharles@example.net,+1-976-956-3600x41257,"727 Skinner Extension, New Craigport, DE 70579",618192de-db37-4ca7-aea5-e3418e2ac3ff,2024-08-06T23:16:48.087-04:00,Product Inquiry,Customer has questions about product features.,48
03c72ba8-d605-4770-8a63-f881ffd0f9d5,Caroline Powers,byrderic@example.com,(830)683-7081,"63353 Christopher Manor, North Matthewborough, TX 88181",7674456f-626d-419d-81cf-325298159d6c,2024-12-26T08:39:54.902-05:00,Account Management,Customer wants to update account information.,48
03c72ba8-d605-4770-8a63-f881ffd0f9d5,Caroline Powers,byrderic@example.com,(830)683-7081,"63353 Christopher Manor, North Matthewborough, TX 88181",20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,2025-05-17T11:58:43.984-04:00,Feedback,Customer wants to provide feedback on their experience.,26
03c72ba8-d605-4770-8a63-f881ffd0f9d5,Caroline Powers,byrderic@example.com,(830)683-7081,"63353 Christopher Manor, North Matthewborough, TX 88181",45712959-51e7-44e4-b864-ca08ea75752d,2025-03-24T02:07:42.125-04:00,Account Management,Customer wants to update account information.,37
03c72ba8-d605-4770-8a63-f881ffd0f9d5,Caroline Powers,byrderic@example.com,(830)683-7081,"63353 Christopher Manor, North Matthewborough, TX 88181",b186a5a8-d6ee-426b-a2cd-159058af393c,2025-04-12T18:56:58.089-04:00,Account Management,Customer wants to update account information.,22
03c72ba8-d605-4770-8a63-f881ffd0f9d5,Caroline Powers,byrderic@example.com,(830)683-7081,"63353 Christopher Manor, North Matthewborough, TX 88181",ee01b9e0-746b-461a-b1cc-6738f68ae9b7,2024-10-22T22:37:20.670-04:00,Product Inquiry,Customer has questions about product features.,1
c0e9ab30-ed26-42e9-97e0-11b7f8102383,Tyler Davis,jenniferwilliams@example.net,855-383-9386,"5206 Smith Forest, Robinsonview, SD 82278",bd17c5e8-d5ca-49ab-8a2e-6a93c5580bb2,2025-04-15T03:46:57.804-04:00,Account Management,Customer wants to update account information.,3
680ac07a-2a93-4d62-bc83-5dc0d9441fa5,Austin Robinson,katrina71@example.net,+1-792-441-9562,"715 Charlotte Prairie Suite 683, East Andrewville, ME 31485",d1812f77-6500-4423-baeb-cd19e5508ea2,2024-10-01T11:00:16.828-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,50
680ac07a-2a93-4d62-bc83-5dc0d9441fa5,Austin Robinson,katrina71@example.net,+1-792-441-9562,"715 Charlotte Prairie Suite 683, East Andrewville, ME 31485",fe54ee4b-80ff-4173-a3df-ecd70e731dd7,2024-09-12T01:15:03.368-04:00,Billing,Customer has a billing question regarding recent invoice.,47
680ac07a-2a93-4d62-bc83-5dc0d9441fa5,Austin Robinson,katrina71@example.net,+1-792-441-9562,"715 Charlotte Prairie Suite 683, East Andrewville, ME 31485",06b919aa-1a71-47c7-a875-9545832f52c4,2024-06-30T02:12:51.136-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,36
dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,Nicole Harvey,taylorvictor@example.org,(663)703-9752,"640 Melanie Isle, Johnside, AR 87664",90d9170c-f2de-475c-90fc-c9f12ddc756b,2025-01-25T05:53:44.642-05:00,Feedback,Customer wants to provide feedback on their experience.,10
2a25a888-0f02-4ad0-a706-7ef466aa9385,Rebecca Horton MD,lboyd@example.com,+1-501-571-3023x2129,"742 John Fall Apt. 449, Faulknerborough, KY 63569",a65d958e-936d-41a8-93ac-b00e32eeeb38,2025-01-21T11:45:47.078-05:00,Billing,Customer has a billing question regarding recent invoice.,12
b253d218-6c4a-47ea-8906-17f2747b6dba,Alexandria Wise,lsanders@example.org,336.726.4488x69461,"364 Valerie Via Suite 011, Warrenport, VA 56986",45f18619-54f9-4429-a7de-02ccdda4f4a7,2024-07-11T19:45:17.973-04:00,Feedback,Customer wants to provide feedback on their experience.,24
c88a618e-fed4-457d-bb02-6576f512c4c3,James Padilla,tomshaw@example.org,393.423.0234x679,"1415 Brenda Neck, Chambersville, AL 08503",350843f0-8de0-4fc2-83e1-5a85d46ef104,2024-12-28T13:43:49.163-05:00,Feedback,Customer wants to provide feedback on their experience.,15
7c967f79-b7e9-4aca-a970-65e18e46d534,Tyler Ortega,davisalexa@example.org,(598)747-7596x5555,"055 Aaron Ways Suite 209, Port Alyssabury, MN 59734",0ac4de85-4a5b-4aff-a57f-7595cdfb4db9,2024-09-11T10:56:07.755-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,46
7c967f79-b7e9-4aca-a970-65e18e46d534,Tyler Ortega,davisalexa@example.org,(598)747-7596x5555,"055 Aaron Ways Suite 209, Port Alyssabury, MN 59734",2196b3b5-fc21-409b-ba27-bc64396d1ffb,2024-08-12T11:52:47.307-04:00,Account Management,Customer wants to update account information.,2
7c967f79-b7e9-4aca-a970-65e18e46d534,Tyler Ortega,davisalexa@example.org,(598)747-7596x5555,"055 Aaron Ways Suite 209, Port Alyssabury, MN 59734",c8c85ad6-82cb-4dc7-bcd3-0e99638e1388,2025-03-13T10:29:22.058-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,45
37bb3eec-4bf5-4b52-b09d-258c27a0c3d7,Mary Alvarez,akeller@example.net,905-305-7397x69156,"328 David Underpass Apt. 487, South Stephanie, NJ 87354",63c4e76d-a55f-4725-bcb3-c168b7062cfa,2025-03-24T23:25:40.578-04:00,Account Management,Customer wants to update account information.,15
504867ba-bf7b-439b-8f9a-ea4b8acd4e10,Chelsea Mcmahon,david56@example.net,001-504-309-8366x5528,"2437 Hernandez Haven Apt. 095, Wayneville, KY 93106",2e9522d6-9679-4482-a3c9-88e48d2238e6,2025-03-02T19:49:35.435-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,9
504867ba-bf7b-439b-8f9a-ea4b8acd4e10,Chelsea Mcmahon,david56@example.net,001-504-309-8366x5528,"2437 Hernandez Haven Apt. 095, Wayneville, KY 93106",6dfd171a-f7d7-465d-b7c3-b3c965d0b517,2025-03-23T16:03:12.456-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,32
504867ba-bf7b-439b-8f9a-ea4b8acd4e10,Chelsea Mcmahon,david56@example.net,001-504-309-8366x5528,"2437 Hernandez Haven Apt. 095, Wayneville, KY 93106",d2efa93b-e9d6-4b7e-b61d-b014711456de,2024-10-24T02:47:40.584-04:00,Product Inquiry,Customer has questions about product features.,32
7a0ecfea-958c-49ba-8cd6-20c20ea2622b,Lynn Lewis,janet60@example.com,(233)802-7642,"6618 Campbell Fields Suite 125, Port Sarahport, NH 86305",d4578ad9-a867-4096-add8-77c89be71737,2025-02-06T16:26:20.198-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,2
7a0ecfea-958c-49ba-8cd6-20c20ea2622b,Lynn Lewis,janet60@example.com,(233)802-7642,"6618 Campbell Fields Suite 125, Port Sarahport, NH 86305",e5f5c891-4be3-48a8-8b39-dccf7c9f3bc3,2025-01-22T08:46:36.277-05:00,Product Inquiry,Customer has questions about product features.,21
87f7e1fb-da4b-49ca-ab5c-f46780bacd64,Chad Dominguez,phyllis33@example.net,205.391.2662,"01859 Booker Road Suite 301, South Tracy, UT 78640",7eb162f1-4806-4804-8cf0-374c0c74dc0f,2025-01-02T15:20:35.111-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,42
87f7e1fb-da4b-49ca-ab5c-f46780bacd64,Chad Dominguez,phyllis33@example.net,205.391.2662,"01859 Booker Road Suite 301, South Tracy, UT 78640",f3f8dea4-7f14-4afa-a9f0-ef7c02e7df89,2024-10-02T00:46:15.184-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,34
87f7e1fb-da4b-49ca-ab5c-f46780bacd64,Chad Dominguez,phyllis33@example.net,205.391.2662,"01859 Booker Road Suite 301, South Tracy, UT 78640",1c4760a5-5270-4b29-a412-47a268e8f311,2024-07-01T12:23:47.560-04:00,Feedback,Customer wants to provide feedback on their experience.,43
82010c62-f5f5-4b22-8e8f-a8e0284d82e5,Marissa Bennett,stricklandmichelle@example.net,(947)650-1111x7830,"267 Evans Crossroad, West Bryanside, HI 53628",a9902071-ffda-4a93-82f2-900401e187d8,2025-05-14T08:36:59.334-04:00,Billing,Customer has a billing question regarding recent invoice.,24
118a9d29-2f92-4996-99f1-95d014822f53,Alicia Hawkins,lbrown@example.net,001-213-412-9208x751,"84011 Cox Plains, South Tiffany, TN 00512",ac7051d1-d051-467f-ac2a-c34b9e0b7b01,2025-02-11T06:09:41.325-05:00,Product Inquiry,Customer has questions about product features.,20
f10c718b-1eb0-438a-a75d-d5af3c365296,Carla Bryant,erica28@example.org,443-759-8926,"Unit 6609 Box 3141, DPO AP 14917",05eee1d4-7f53-488e-8efc-8248e10b1a47,2024-06-30T05:59:08.519-04:00,Account Management,Customer wants to update account information.,26
f10c718b-1eb0-438a-a75d-d5af3c365296,Carla Bryant,erica28@example.org,443-759-8926,"Unit 6609 Box 3141, DPO AP 14917",565f1491-edb6-4b81-8ec6-8cfea3fd17f0,2024-10-29T11:10:44.547-04:00,Billing,Customer has a billing question regarding recent invoice.,40
94340a03-3f07-4814-91d6-3f78e3e9de99,Jennifer Murphy,coxmatthew@example.com,(334)401-6361,"718 Graves Way Suite 849, North Georgefurt, HI 45743",fa8dae42-ba54-4920-a099-d18087623997,2024-08-16T16:41:09.355-04:00,Feedback,Customer wants to provide feedback on their experience.,1
94340a03-3f07-4814-91d6-3f78e3e9de99,Jennifer Murphy,coxmatthew@example.com,(334)401-6361,"718 Graves Way Suite 849, North Georgefurt, HI 45743",44e22691-92de-4495-a4f1-e8e837f3f32b,2024-08-02T02:52:53.716-04:00,Account Management,Customer wants to update account information.,48
14fcdd54-9e8f-4965-8a2c-827e98326856,Megan Kramer,iwoods@example.com,7825226940,"727 Lindsey Parkway Suite 468, West Cynthia, CO 40564",a81fdec3-279c-458a-b676-0ce581e5c9f6,2024-11-21T12:23:36.478-05:00,Account Management,Customer wants to update account information.,7
14fcdd54-9e8f-4965-8a2c-827e98326856,Megan Kramer,iwoods@example.com,7825226940,"727 Lindsey Parkway Suite 468, West Cynthia, CO 40564",4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,2024-08-01T04:46:42.467-04:00,Account Management,Customer wants to update account information.,14
14fcdd54-9e8f-4965-8a2c-827e98326856,Megan Kramer,iwoods@example.com,7825226940,"727 Lindsey Parkway Suite 468, West Cynthia, CO 40564",713f8f8c-ec8b-4537-98ab-4778143b45e3,2025-01-23T23:43:49.822-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,48
14fcdd54-9e8f-4965-8a2c-827e98326856,Megan Kramer,iwoods@example.com,7825226940,"727 Lindsey Parkway Suite 468, West Cynthia, CO 40564",afd0d2f7-e352-4444-af04-af36567c5d44,2025-05-24T22:42:33.032-04:00,Product Inquiry,Customer has questions about product features.,22
14fcdd54-9e8f-4965-8a2c-827e98326856,Megan Kramer,iwoods@example.com,7825226940,"727 Lindsey Parkway Suite 468, West Cynthia, CO 40564",12b99a50-8cb6-41f0-a509-6396761579e7,2024-09-12T13:25:42.496-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,5
14fcdd54-9e8f-4965-8a2c-827e98326856,Megan Kramer,iwoods@example.com,7825226940,"727 Lindsey Parkway Suite 468, West Cynthia, CO 40564",8d56bff6-69c9-420f-b425-449cc145d6ba,2025-03-08T16:08:17.153-05:00,Billing,Customer has a billing question regarding recent invoice.,31
90b2b633-956b-4c0c-a849-9b926b5252e3,Erik Davis,jonesjohn@example.org,(490)914-8706,"0930 Park Summit, Johnhaven, TX 80349",6e54ac6d-2ff8-487e-9659-1c8921ebfaa9,2024-11-09T08:05:34.421-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,36
90b2b633-956b-4c0c-a849-9b926b5252e3,Erik Davis,jonesjohn@example.org,(490)914-8706,"0930 Park Summit, Johnhaven, TX 80349",d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,2025-01-31T09:20:48.285-05:00,Billing,Customer has a billing question regarding recent invoice.,32
90b2b633-956b-4c0c-a849-9b926b5252e3,Erik Davis,jonesjohn@example.org,(490)914-8706,"0930 Park Summit, Johnhaven, TX 80349",f7ff88d4-b509-408a-ac98-8bca51397c06,2024-12-19T15:47:42.599-05:00,Account Management,Customer wants to update account information.,40
90b2b633-956b-4c0c-a849-9b926b5252e3,Erik Davis,jonesjohn@example.org,(490)914-8706,"0930 Park Summit, Johnhaven, TX 80349",19f738cb-6016-4743-8bc8-3a0259ea4936,2025-03-25T02:45:35.986-04:00,Billing,Customer has a billing question regarding recent invoice.,37
90b2b633-956b-4c0c-a849-9b926b5252e3,Erik Davis,jonesjohn@example.org,(490)914-8706,"0930 Park Summit, Johnhaven, TX 80349",ea4f4a80-dc41-4176-9b59-f28ea9de5b26,2024-09-25T04:16:25.096-04:00,Product Inquiry,Customer has questions about product features.,31
42c18a62-ef48-48d5-90fd-9d3f85d51695,Jerry Jackson,gregoryrichardson@example.org,650.967.6251x53814,"96348 Savannah River, Browntown, RI 60840",638abdf6-6df7-4cd3-979a-a0517317591a,2024-05-28T23:38:41.842-04:00,Account Management,Customer wants to update account information.,14
506e5a9a-b758-488d-ab73-295b344a54b8,Hector Smith,richardsmith@example.com,931.888.2617x0243,"2841 Douglas Mill Apt. 256, West Nicoleborough, DE 25347",b65ad0f1-4350-4b06-9059-ea28861b4f5b,2025-05-17T11:41:46.985-04:00,Account Management,Customer wants to update account information.,41
506e5a9a-b758-488d-ab73-295b344a54b8,Hector Smith,richardsmith@example.com,931.888.2617x0243,"2841 Douglas Mill Apt. 256, West Nicoleborough, DE 25347",180dc855-c55f-4de8-bc3e-1d1975f94230,2024-12-04T17:49:02.630-05:00,Feedback,Customer wants to provide feedback on their experience.,14
21813d25-6552-48a6-83ff-50113d1a85dd,Casey Fisher,rachel23@example.com,+1-341-267-8725x68621,"030 Jordan Ranch Apt. 674, Toddchester, IA 81452",9aba0f15-b214-4062-be1a-963eea18d32c,2025-02-10T10:42:12.368-05:00,Billing,Customer has a billing question regarding recent invoice.,26
21813d25-6552-48a6-83ff-50113d1a85dd,Casey Fisher,rachel23@example.com,+1-341-267-8725x68621,"030 Jordan Ranch Apt. 674, Toddchester, IA 81452",a267d32f-ddcb-44bc-8dbd-c5da787515b9,2024-12-27T13:06:43.211-05:00,Feedback,Customer wants to provide feedback on their experience.,40
21813d25-6552-48a6-83ff-50113d1a85dd,Casey Fisher,rachel23@example.com,+1-341-267-8725x68621,"030 Jordan Ranch Apt. 674, Toddchester, IA 81452",a86d8706-637b-4648-9617-b9c0a449d64f,2024-11-24T08:04:02.107-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,40
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,Jorge Wright,linvirginia@example.org,+1-863-271-8923x92312,"60931 Omar Pine, Isabelbury, IN 44564",a4afe7bd-ae45-4cc6-b88e-830fde1e994a,2025-03-15T22:15:43.728-04:00,Product Inquiry,Customer has questions about product features.,17
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,Jorge Wright,linvirginia@example.org,+1-863-271-8923x92312,"60931 Omar Pine, Isabelbury, IN 44564",28e333b6-4e8a-4c4b-b724-20411e43fbd2,2024-10-23T11:25:18.025-04:00,Product Inquiry,Customer has questions about product features.,33
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,Jorge Wright,linvirginia@example.org,+1-863-271-8923x92312,"60931 Omar Pine, Isabelbury, IN 44564",b34c6c73-5833-4b30-ac77-6e950b981ccd,2024-06-20T15:32:27.713-04:00,Feedback,Customer wants to provide feedback on their experience.,4
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,Jorge Wright,linvirginia@example.org,+1-863-271-8923x92312,"60931 Omar Pine, Isabelbury, IN 44564",7e7d9a19-ab45-4578-92fb-acf6d5d1c669,2024-07-20T20:00:06.380-04:00,Feedback,Customer wants to provide feedback on their experience.,6
9f044aed-7552-4327-8262-7f7312922f83,Melanie Townsend,markfigueroa@example.com,001-398-295-3439x6112,"71189 Turner Mountains, New Jennifer, AZ 17256",690e7e62-3432-4ec6-b0c4-a01c69b7c0fa,2024-11-28T16:27:58.626-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,40
9f044aed-7552-4327-8262-7f7312922f83,Melanie Townsend,markfigueroa@example.com,001-398-295-3439x6112,"71189 Turner Mountains, New Jennifer, AZ 17256",ea7a8c21-61a1-429c-9228-ed8de2ba9fce,2025-03-13T04:59:34.024-04:00,Account Management,Customer wants to update account information.,8
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,Joshua King,patricia71@example.com,476-688-0294,"367 Gabriel Terrace, Hartfurt, MO 80090",4690fb15-27b6-48dc-989d-ecb075eb89c2,2024-08-04T04:48:40.840-04:00,Product Inquiry,Customer has questions about product features.,47
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,Joshua King,patricia71@example.com,476-688-0294,"367 Gabriel Terrace, Hartfurt, MO 80090",90019ed4-0bb4-41e7-a9f7-53f1501ba851,2025-04-07T23:59:50.223-04:00,Feedback,Customer wants to provide feedback on their experience.,48
8181a8cc-3691-47eb-89a2-688b12c136e0,Clinton Moore,brittanysmith@example.net,288.544.3448x123,"2403 Amanda Alley, Cynthiastad, MD 11412",2eb23ca3-1186-4a93-9a7d-cc533020cf06,2024-07-16T06:15:01.538-04:00,Product Inquiry,Customer has questions about product features.,8
5958a499-eeea-463e-a1e8-ac6843e42caf,Stacey Baker,rickycarr@example.com,3058342408,"USNV Berg, FPO AP 79713",df3a098a-ccac-4fb5-9a0c-6c0493cd1291,2024-12-10T11:52:37.767-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,24
5958a499-eeea-463e-a1e8-ac6843e42caf,Stacey Baker,rickycarr@example.com,3058342408,"USNV Berg, FPO AP 79713",d700b461-8cb6-40ba-925f-819964953d5f,2024-11-24T17:10:18.131-05:00,Billing,Customer has a billing question regarding recent invoice.,4
5958a499-eeea-463e-a1e8-ac6843e42caf,Stacey Baker,rickycarr@example.com,3058342408,"USNV Berg, FPO AP 79713",83a9c235-5ffd-4015-853f-1db3d275bd43,2025-03-15T14:56:08.841-04:00,Account Management,Customer wants to update account information.,29
3e896c64-e117-4ac3-919c-4ea3e1805081,Ruth Walker,james62@example.com,465.427.1727,"240 Martin Fall Suite 931, North Ronald, NH 85058",8bd88fcd-57a2-4e4e-887b-03e5e980f808,2024-10-04T19:13:53.968-04:00,Technical Support,Customer is experiencing technical difficulties with the product.,50
3e896c64-e117-4ac3-919c-4ea3e1805081,Ruth Walker,james62@example.com,465.427.1727,"240 Martin Fall Suite 931, North Ronald, NH 85058",76f6a778-2246-4ac9-8a7e-ebc2db6f1c33,2024-11-28T10:21:44.622-05:00,Technical Support,Customer is experiencing technical difficulties with the product.,6
